"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"998","US","B15003_017E vs B11003_010E","state(n=52)","corr=0.25","county(n=3222)","corr=0.065","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"999","US","B15003_017E vs B18101_004E","state(n=52)","corr=-0.249","county(n=3222)","corr=0.016","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"1000","US","B15003_017E vs B27010_017E","state(n=52)","corr=-0.163","county(n=3222)","corr=-0.041","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1001","US","B15003_017E vs B02001_002E","state(n=52)","corr=0.277","county(n=3222)","corr=0.245","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1002","US","B15003_017E vs B02001_003E","state(n=52)","corr=-0.071","county(n=3222)","corr=-0.036","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1003","US","B15003_017E vs B02001_005E","state(n=52)","corr=-0.175","county(n=3222)","corr=-0.38","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1004","US","B15003_017E vs B25024_002E","state(n=52)","corr=0.573","county(n=3222)","corr=0.283","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1005","US","B15003_017E vs B25024_010E","state(n=52)","corr=0.294","county(n=3222)","corr=0.323","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1006","US","B15003_022E vs B15003_002E","state(n=52)","corr=0.088","county(n=3222)","corr=-0.195","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1007","US","B15003_022E vs B23025_002E","state(n=52)","corr=0.719","county(n=3222)","corr=0.59","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1008","US","B15003_022E vs B23025_005E","state(n=52)","corr=0.102","county(n=3222)","corr=-0.099","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1009","US","B15003_022E vs B23025_004E","state(n=52)","corr=0.655","county(n=3222)","corr=0.573","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1010","US","B15003_022E vs B25002_002E","state(n=52)","corr=0.192","county(n=3222)","corr=0.281","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1011","US","B15003_022E vs B25002_003E","state(n=52)","corr=-0.183","county(n=3222)","corr=0.022","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"1012","US","B15003_022E vs B25003_002E","state(n=52)","corr=-0.186","county(n=3222)","corr=0.102","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1013","US","B15003_022E vs B25003_003E","state(n=52)","corr=0.359","county(n=3222)","corr=0.18","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1014","US","B15003_022E vs B08301_010E","state(n=52)","corr=0.461","county(n=3222)","corr=0.289","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1015","US","B15003_022E vs B08301_021E","state(n=52)","corr=0.778","county(n=3222)","corr=0.709","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1016","US","B15003_022E vs B11003_010E","state(n=52)","corr=-0.345","county(n=3222)","corr=-0.129","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1017","US","B15003_022E vs B18101_004E","state(n=52)","corr=-0.02","county(n=3222)","corr=-0.062","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1018","US","B15003_022E vs B27010_017E","state(n=52)","corr=-0.401","county(n=3222)","corr=-0.195","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1019","US","B15003_022E vs B02001_002E","state(n=52)","corr=-0.073","county(n=3222)","corr=0.066","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1020","US","B15003_022E vs B02001_003E","state(n=52)","corr=-0.115","county(n=3222)","corr=-0.163","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1021","US","B15003_022E vs B02001_005E","state(n=52)","corr=0.287","county(n=3222)","corr=0.387","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1022","US","B15003_022E vs B25024_002E","state(n=52)","corr=-0.467","county(n=3222)","corr=0.063","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1023","US","B15003_022E vs B25024_010E","state(n=52)","corr=-0.654","county(n=3222)","corr=-0.47","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1024","US","B15003_002E vs B23025_002E","state(n=52)","corr=-0.162","county(n=3222)","corr=-0.207","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1025","US","B15003_002E vs B23025_005E","state(n=52)","corr=0.585","county(n=3222)","corr=0.204","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1026","US","B15003_002E vs B23025_004E","state(n=52)","corr=-0.234","county(n=3222)","corr=-0.228","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1027","US","B15003_002E vs B25002_002E","state(n=52)","corr=-0.411","county(n=3222)","corr=-0.324","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1028","US","B15003_002E vs B25002_003E","state(n=52)","corr=-0.364","county(n=3222)","corr=-0.079","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1029","US","B15003_002E vs B25003_002E","state(n=52)","corr=-0.685","county(n=3222)","corr=-0.34","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1030","US","B15003_002E vs B25003_003E","state(n=52)","corr=0.33","county(n=3222)","corr=0.089","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1031","US","B15003_002E vs B08301_010E","state(n=52)","corr=0.329","county(n=3222)","corr=0.121","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1032","US","B15003_002E vs B08301_021E","state(n=52)","corr=0.055","county(n=3222)","corr=-0.233","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1033","US","B15003_002E vs B11003_010E","state(n=52)","corr=-0.142","county(n=3222)","corr=0.021","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"1034","US","B15003_002E vs B18101_004E","state(n=52)","corr=-0.167","county(n=3222)","corr=0.014","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"1035","US","B15003_002E vs B27010_017E","state(n=52)","corr=-0.08","county(n=3222)","corr=0.083","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1036","US","B15003_002E vs B02001_002E","state(n=52)","corr=-0.593","county(n=3222)","corr=-0.378","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1037","US","B15003_002E vs B02001_003E","state(n=52)","corr=0.196","county(n=3222)","corr=0.194","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1038","US","B15003_002E vs B02001_005E","state(n=52)","corr=0.323","county(n=3222)","corr=0.149","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1039","US","B15003_002E vs B25024_002E","state(n=52)","corr=-0.478","county(n=3222)","corr=-0.249","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1040","US","B15003_002E vs B25024_010E","state(n=52)","corr=-0.332","county(n=3222)","corr=0.072","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1041","US","B23025_002E vs B23025_005E","state(n=52)","corr=-0.263","county(n=3222)","corr=-0.188","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1042","US","B23025_002E vs B23025_004E","state(n=52)","corr=0.972","county(n=3222)","corr=0.963","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1043","US","B23025_002E vs B25002_002E","state(n=52)","corr=0.317","county(n=3222)","corr=0.258","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1044","US","B23025_002E vs B25002_003E","state(n=52)","corr=-0.385","county(n=3222)","corr=-0.206","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1045","US","B23025_002E vs B25003_002E","state(n=52)","corr=-0.123","county(n=3222)","corr=0.049","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1046","US","B23025_002E vs B25003_003E","state(n=52)","corr=0.407","county(n=3222)","corr=0.225","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1047","US","B23025_002E vs B08301_010E","state(n=52)","corr=0.412","county(n=3222)","corr=0.227","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1048","US","B23025_002E vs B08301_021E","state(n=52)","corr=0.735","county(n=3222)","corr=0.567","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1049","US","B23025_002E vs B11003_010E","state(n=52)","corr=-0.263","county(n=3222)","corr=0.031","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"1050","US","B23025_002E vs B18101_004E","state(n=52)","corr=0.14","county(n=3222)","corr=-0.038","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1051","US","B23025_002E vs B27010_017E","state(n=52)","corr=-0.144","county(n=3222)","corr=-0.087","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1052","US","B23025_002E vs B02001_002E","state(n=52)","corr=0.147","county(n=3222)","corr=0.214","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1053","US","B23025_002E vs B02001_003E","state(n=52)","corr=-0.084","county(n=3222)","corr=-0.215","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1054","US","B23025_002E vs B02001_005E","state(n=52)","corr=0.223","county(n=3222)","corr=0.342","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1055","US","B23025_002E vs B25024_002E","state(n=52)","corr=-0.463","county(n=3222)","corr=-0.072","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1056","US","B23025_002E vs B25024_010E","state(n=52)","corr=-0.528","county(n=3222)","corr=-0.51","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1057","US","B23025_005E vs B23025_004E","state(n=52)","corr=-0.419","county(n=3222)","corr=-0.359","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1058","US","B23025_005E vs B25002_002E","state(n=52)","corr=-0.038","county(n=3222)","corr=-0.184","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1059","US","B23025_005E vs B25002_003E","state(n=52)","corr=0.049","county(n=3222)","corr=-0.007","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"1060","US","B23025_005E vs B25003_002E","state(n=52)","corr=-0.473","county(n=3222)","corr=-0.299","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1061","US","B23025_005E vs B25003_003E","state(n=52)","corr=0.446","county(n=3222)","corr=0.192","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1062","US","B23025_005E vs B08301_010E","state(n=52)","corr=0.464","county(n=3222)","corr=0.115","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"1063","US","B23025_005E vs B08301_021E","state(n=52)","corr=0.107","county(n=3222)","corr=-0.175","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1064","US","B23025_005E vs B11003_010E","state(n=52)","corr=-0.134","county(n=3222)","corr=0.092","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"1065","US","B23025_005E vs B18101_004E","state(n=52)","corr=-0.034","county(n=3222)","corr=0.016","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
